Sequence,Support,Relative Frequency
{dolgo},12,1.0
{srednje},12,1.0
{Sum na okužbo},12,1.0
{Okužba s Covid-19},12,1.0
{Vzgojitelj},12,1.0
{Drugi delavci},12,1.0
{Drugi strokovni delavec},11,0.9166666666666666
{kratko},12,1.0
{Učitelj},12,1.0
"{Okužba s Covid-19}, {Sum na okužbo}",12,1.0
"{Drugi strokovni delavec}, {Drugi strokovni delavec}",10,0.8333333333333334
"{Drugi strokovni delavec}, {srednje}",11,0.9166666666666666
"{Drugi delavci}, {Sum na okužbo}",11,0.9166666666666666
"{Okužba s Covid-19}, {kratko}",11,0.9166666666666666
"{Okužba s Covid-19}, {Drugi strokovni delavec}",11,0.9166666666666666
"{Učitelj}, {kratko}",11,0.9166666666666666
"{kratko}, {dolgo}",11,0.9166666666666666
"{Sum na okužbo, Učitelj}",11,0.9166666666666666
"{Učitelj}, {Drugi strokovni delavec}",11,0.9166666666666666
"{Učitelj}, {srednje}",12,1.0
"{kratko}, {Vzgojitelj}",10,0.8333333333333334
"{Sum na okužbo}, {dolgo}",12,1.0
"{srednje}, {Sum na okužbo}",12,1.0
"{dolgo}, {dolgo}",10,0.8333333333333334
"{Sum na okužbo}, {Vzgojitelj}",12,1.0
"{Vzgojitelj}, {Okužba s Covid-19}",12,1.0
"{dolgo}, {Vzgojitelj}",11,0.9166666666666666
"{srednje}, {kratko}",11,0.9166666666666666
"{Učitelj, srednje}",12,1.0
"{srednje}, {Drugi strokovni delavec}",11,0.9166666666666666
"{Okužba s Covid-19, Učitelj}",12,1.0
"{Drugi delavci}, {Učitelj}",12,1.0
"{Vzgojitelj}, {Drugi delavci}",11,0.9166666666666666
"{Drugi strokovni delavec}, {Vzgojitelj}",10,0.8333333333333334
"{Vzgojitelj}, {Sum na okužbo}",10,0.8333333333333334
"{Sum na okužbo, srednje}",11,0.9166666666666666
"{Okužba s Covid-19}, {Vzgojitelj}",11,0.9166666666666666
"{Drugi delavci, srednje}",11,0.9166666666666666
"{Učitelj}, {Vzgojitelj}",12,1.0
"{Drugi delavci}, {kratko}",10,0.8333333333333334
"{Okužba s Covid-19}, {srednje}",12,1.0
"{Okužba s Covid-19, srednje}",12,1.0
"{Drugi delavci}, {srednje}",11,0.9166666666666666
"{srednje}, {Vzgojitelj}",12,1.0
"{Vzgojitelj}, {Učitelj}",12,1.0
"{srednje}, {srednje}",12,1.0
"{Drugi delavci, dolgo}",11,0.9166666666666666
"{Sum na okužbo, Vzgojitelj}",11,0.9166666666666666
"{kratko}, {Okužba s Covid-19}",11,0.9166666666666666
"{Drugi strokovni delavec}, {dolgo}",11,0.9166666666666666
"{Sum na okužbo, kratko}",12,1.0
"{Sum na okužbo}, {Okužba s Covid-19}",12,1.0
"{Okužba s Covid-19}, {dolgo}",12,1.0
"{dolgo}, {Okužba s Covid-19}",12,1.0
"{Vzgojitelj}, {kratko}",10,0.8333333333333334
"{Okužba s Covid-19, Vzgojitelj}",12,1.0
"{Drugi delavci}, {Vzgojitelj}",10,0.8333333333333334
"{Učitelj}, {dolgo}",12,1.0
"{Vzgojitelj}, {srednje}",12,1.0
"{kratko}, {Drugi delavci}",10,0.8333333333333334
"{Drugi strokovni delavec, Okužba s Covid-19}",11,0.9166666666666666
"{Sum na okužbo}, {Drugi delavci}",12,1.0
"{kratko}, {Sum na okužbo}",11,0.9166666666666666
"{srednje}, {dolgo}",12,1.0
"{Drugi strokovni delavec}, {Okužba s Covid-19}",11,0.9166666666666666
"{Sum na okužbo}, {Sum na okužbo}",11,0.9166666666666666
"{dolgo}, {Sum na okužbo}",10,0.8333333333333334
"{Okužba s Covid-19}, {Okužba s Covid-19}",12,1.0
"{Učitelj}, {Okužba s Covid-19}",12,1.0
"{Drugi strokovni delavec}, {Drugi delavci}",11,0.9166666666666666
"{kratko}, {Učitelj}",11,0.9166666666666666
"{Drugi delavci, Sum na okužbo}",11,0.9166666666666666
"{Drugi strokovni delavec}, {Sum na okužbo}",11,0.9166666666666666
"{Okužba s Covid-19}, {Drugi delavci}",12,1.0
"{srednje}, {Okužba s Covid-19}",12,1.0
"{Vzgojitelj}, {dolgo}",12,1.0
"{Sum na okužbo}, {Učitelj}",12,1.0
"{dolgo}, {Učitelj}",10,0.8333333333333334
"{Učitelj}, {Drugi delavci}",12,1.0
"{Vzgojitelj}, {Vzgojitelj}",11,0.9166666666666666
"{Učitelj, dolgo}",10,0.8333333333333334
"{Okužba s Covid-19, dolgo}",12,1.0
"{Drugi delavci}, {dolgo}",12,1.0
"{Učitelj}, {Sum na okužbo}",12,1.0
"{srednje}, {Drugi delavci}",12,1.0
"{Drugi strokovni delavec}, {Učitelj}",11,0.9166666666666666
"{Drugi delavci, Okužba s Covid-19}",12,1.0
"{Vzgojitelj, srednje}",12,1.0
"{Okužba s Covid-19}, {Učitelj}",12,1.0
"{Učitelj}, {Učitelj}",12,1.0
"{Sum na okužbo}, {kratko}",10,0.8333333333333334
"{Drugi delavci}, {Okužba s Covid-19}",12,1.0
"{Sum na okužbo}, {Drugi strokovni delavec}",10,0.8333333333333334
"{Sum na okužbo}, {srednje}",12,1.0
"{dolgo}, {srednje}",11,0.9166666666666666
"{srednje}, {Učitelj}",12,1.0
"{Drugi strokovni delavec, srednje}",10,0.8333333333333334
"{Drugi delavci}, {Drugi delavci}",11,0.9166666666666666
"{Drugi strokovni delavec}, {kratko}",10,0.8333333333333334
"{Sum na okužbo}, {Okužba s Covid-19}, {Učitelj}",11,0.9166666666666666
"{srednje}, {Sum na okužbo}, {Vzgojitelj}",11,0.9166666666666666
"{Sum na okužbo}, {Učitelj}, {Okužba s Covid-19}",10,0.8333333333333334
"{Vzgojitelj}, {Drugi delavci, dolgo}",11,0.9166666666666666
"{Učitelj}, {Drugi strokovni delavec}, {srednje}",10,0.8333333333333334
"{Sum na okužbo}, {Drugi delavci}, {Okužba s Covid-19}",12,1.0
"{Drugi delavci, srednje}, {Sum na okužbo}",11,0.9166666666666666
"{Drugi strokovni delavec}, {Učitelj}, {srednje}",10,0.8333333333333334
"{Okužba s Covid-19, dolgo}, {Vzgojitelj}",10,0.8333333333333334
"{Drugi delavci}, {Sum na okužbo}, {Okužba s Covid-19}",10,0.8333333333333334
"{Drugi delavci}, {Drugi delavci, dolgo}",10,0.8333333333333334
"{Drugi delavci}, {Učitelj}, {Vzgojitelj}",10,0.8333333333333334
"{Učitelj}, {Učitelj}, {kratko}",10,0.8333333333333334
"{Sum na okužbo}, {Učitelj, srednje}",10,0.8333333333333334
"{Učitelj}, {Sum na okužbo}, {Drugi delavci}",10,0.8333333333333334
"{Učitelj, srednje}, {Učitelj}",12,1.0
"{Drugi delavci}, {Drugi delavci}, {Vzgojitelj}",10,0.8333333333333334
"{Okužba s Covid-19}, {Sum na okužbo}, {dolgo}",11,0.9166666666666666
"{Učitelj}, {srednje}, {dolgo}",12,1.0
"{Vzgojitelj}, {Okužba s Covid-19, Vzgojitelj}",10,0.8333333333333334
"{Drugi delavci}, {Učitelj, dolgo}",10,0.8333333333333334
"{Drugi delavci}, {Vzgojitelj}, {srednje}",10,0.8333333333333334
