Sequence,Support,Relative Frequency
{dolgo},11,0.9166666666666666
{srednje},12,1.0
{Sum na okužbo},12,1.0
{Okužba s Covid-19},12,1.0
{Vzgojitelj},12,1.0
{Drugi delavci},12,1.0
{Drugi strokovni delavec},12,1.0
{kratko},12,1.0
{Učitelj},12,1.0
"{Okužba s Covid-19}, {Sum na okužbo}",12,1.0
"{Drugi strokovni delavec}, {srednje}",11,0.9166666666666666
"{Drugi delavci}, {Sum na okužbo}",12,1.0
"{Okužba s Covid-19}, {kratko}",12,1.0
"{Okužba s Covid-19}, {Drugi strokovni delavec}",12,1.0
"{Učitelj}, {kratko}",12,1.0
"{Sum na okužbo, Učitelj}",12,1.0
"{Učitelj}, {Drugi strokovni delavec}",12,1.0
"{Učitelj}, {srednje}",12,1.0
"{kratko}, {Vzgojitelj}",11,0.9166666666666666
"{srednje}, {Sum na okužbo}",12,1.0
"{Sum na okužbo}, {Vzgojitelj}",12,1.0
"{Vzgojitelj}, {Okužba s Covid-19}",10,0.8333333333333334
"{srednje}, {kratko}",12,1.0
"{Učitelj, srednje}",12,1.0
"{srednje}, {Drugi strokovni delavec}",12,1.0
"{Okužba s Covid-19, Učitelj}",12,1.0
"{Drugi delavci}, {Učitelj}",12,1.0
"{Vzgojitelj}, {Drugi delavci}",10,0.8333333333333334
"{Drugi strokovni delavec}, {Vzgojitelj}",10,0.8333333333333334
"{Vzgojitelj}, {Sum na okužbo}",10,0.8333333333333334
"{Sum na okužbo, srednje}",12,1.0
"{Okužba s Covid-19}, {Vzgojitelj}",12,1.0
"{Drugi delavci, srednje}",12,1.0
"{Učitelj}, {Vzgojitelj}",12,1.0
"{Drugi delavci}, {kratko}",10,0.8333333333333334
"{Okužba s Covid-19}, {srednje}",12,1.0
"{Drugi delavci}, {Drugi strokovni delavec}",12,1.0
"{Okužba s Covid-19, srednje}",12,1.0
"{Drugi delavci}, {srednje}",12,1.0
"{srednje}, {Vzgojitelj}",12,1.0
"{srednje}, {srednje}",12,1.0
"{Sum na okužbo, Vzgojitelj}",11,0.9166666666666666
"{kratko}, {Okužba s Covid-19}",12,1.0
"{Sum na okužbo, kratko}",12,1.0
"{Sum na okužbo}, {Okužba s Covid-19}",12,1.0
"{Okužba s Covid-19}, {dolgo}",10,0.8333333333333334
"{Učitelj}, {dolgo}",10,0.8333333333333334
