Sequence,Support,Relative Frequency
{srednje},12,1.0
{kratko},11,0.9166666666666666
{Okužba s Covid-19 pri učencu ali več učencih oddelka},10,0.8333333333333334
{OSNOVNA ŠOLA},12,1.0
"{kratko}, {OSNOVNA ŠOLA}",10,0.8333333333333334
"{OSNOVNA ŠOLA, kratko}",11,0.9166666666666666
"{Okužba s Covid-19 pri učencu ali več učencih oddelka, srednje}",10,0.8333333333333334
"{srednje}, {OSNOVNA ŠOLA}",10,0.8333333333333334
"{OSNOVNA ŠOLA, Okužba s Covid-19 pri učencu ali več učencih oddelka}",10,0.8333333333333334
"{OSNOVNA ŠOLA, srednje}",11,0.9166666666666666
"{kratko, srednje}",11,0.9166666666666666
"{kratko, srednje}, {OSNOVNA ŠOLA}",10,0.8333333333333334
"{OSNOVNA ŠOLA, Okužba s Covid-19 pri učencu ali več učencih oddelka, srednje}",10,0.8333333333333334
