Sequence,Support,Relative Frequency
{kratko},11,0.9166666666666666
{malo},10,0.8333333333333334
{SREDNJA ŠOLA},11,0.9166666666666666
{veliko},11,0.9166666666666666
{srednje},12,1.0
{Okužba s Covid-19 pri učencu ali več učencih oddelka},12,1.0
{Okužba s Covid-19 pri dijaku ali več dijakih oddelka},11,0.9166666666666666
{OSNOVNA ŠOLA},12,1.0
"{Okužba s Covid-19 pri učencu ali več učencih oddelka}, {kratko}",9,0.75
"{Okužba s Covid-19 pri dijaku ali več dijakih oddelka, veliko}",10,0.8333333333333334
"{SREDNJA ŠOLA}, {SREDNJA ŠOLA}",10,0.8333333333333334
"{srednje}, {kratko}",11,0.9166666666666666
"{malo}, {srednje}",10,0.8333333333333334
"{veliko}, {Okužba s Covid-19 pri dijaku ali več dijakih oddelka}",10,0.8333333333333334
"{Okužba s Covid-19 pri dijaku ali več dijakih oddelka}, {srednje}",10,0.8333333333333334
"{srednje}, {veliko}",11,0.9166666666666666
"{Okužba s Covid-19 pri učencu ali več učencih oddelka}, {veliko}",10,0.8333333333333334
"{SREDNJA ŠOLA}, {srednje}",10,0.8333333333333334
"{veliko}, {SREDNJA ŠOLA}",10,0.8333333333333334
"{OSNOVNA ŠOLA, srednje}",12,1.0
"{Okužba s Covid-19 pri učencu ali več učencih oddelka}, {Okužba s Covid-19 pri učencu ali več učencih oddelka}",11,0.9166666666666666
"{SREDNJA ŠOLA, srednje}",11,0.9166666666666666
"{malo, srednje}",9,0.75
"{veliko}, {srednje}",11,0.9166666666666666
"{srednje}, {Okužba s Covid-19 pri učencu ali več učencih oddelka}",12,1.0
"{srednje, veliko}",11,0.9166666666666666
"{Okužba s Covid-19 pri učencu ali več učencih oddelka}, {OSNOVNA ŠOLA}",11,0.9166666666666666
"{Okužba s Covid-19 pri učencu ali več učencih oddelka, srednje}",12,1.0
"{srednje}, {malo}",10,0.8333333333333334
"{OSNOVNA ŠOLA, kratko}",10,0.8333333333333334
"{SREDNJA ŠOLA, kratko}",9,0.75
"{srednje}, {OSNOVNA ŠOLA}",12,1.0
"{Okužba s Covid-19 pri dijaku ali več dijakih oddelka}, {veliko}",9,0.75
"{OSNOVNA ŠOLA}, {OSNOVNA ŠOLA}",12,1.0
"{veliko}, {kratko}",9,0.75
"{Okužba s Covid-19 pri učencu ali več učencih oddelka, kratko}",10,0.8333333333333334
"{SREDNJA ŠOLA}, {veliko}",9,0.75
"{OSNOVNA ŠOLA, veliko}",10,0.8333333333333334
"{kratko}, {Okužba s Covid-19 pri dijaku ali več dijakih oddelka}",10,0.8333333333333334
"{SREDNJA ŠOLA}, {Okužba s Covid-19 pri učencu ali več učencih oddelka}",10,0.8333333333333334
"{Okužba s Covid-19 pri dijaku ali več dijakih oddelka}, {Okužba s Covid-19 pri učencu ali več učencih oddelka}",10,0.8333333333333334
"{OSNOVNA ŠOLA}, {Okužba s Covid-19 pri dijaku ali več dijakih oddelka}",10,0.8333333333333334
"{OSNOVNA ŠOLA, Okužba s Covid-19 pri učencu ali več učencih oddelka}",12,1.0
"{veliko}, {veliko}",9,0.75
"{kratko}, {SREDNJA ŠOLA}",10,0.8333333333333334
"{Okužba s Covid-19 pri dijaku ali več dijakih oddelka}, {malo}",9,0.75
"{OSNOVNA ŠOLA}, {SREDNJA ŠOLA}",10,0.8333333333333334
"{SREDNJA ŠOLA}, {OSNOVNA ŠOLA}",10,0.8333333333333334
"{Okužba s Covid-19 pri dijaku ali več dijakih oddelka}, {OSNOVNA ŠOLA}",10,0.8333333333333334
"{SREDNJA ŠOLA}, {malo}",9,0.75
"{kratko}, {srednje}",10,0.8333333333333334
"{veliko}, {Okužba s Covid-19 pri učencu ali več učencih oddelka}",11,0.9166666666666666
"{OSNOVNA ŠOLA}, {srednje}",12,1.0
"{veliko}, {malo}",10,0.8333333333333334
"{veliko}, {OSNOVNA ŠOLA}",11,0.9166666666666666
"{kratko, srednje}",9,0.75
"{kratko}, {kratko}",9,0.75
"{SREDNJA ŠOLA, veliko}",10,0.8333333333333334
"{Okužba s Covid-19 pri dijaku ali več dijakih oddelka, SREDNJA ŠOLA}",11,0.9166666666666666
"{Okužba s Covid-19 pri učencu ali več učencih oddelka}, {Okužba s Covid-19 pri dijaku ali več dijakih oddelka}",9,0.75
"{OSNOVNA ŠOLA}, {kratko}",10,0.8333333333333334
"{Okužba s Covid-19 pri dijaku ali več dijakih oddelka, srednje}",11,0.9166666666666666
"{srednje}, {Okužba s Covid-19 pri dijaku ali več dijakih oddelka}",11,0.9166666666666666
"{kratko}, {veliko}",9,0.75
"{srednje}, {SREDNJA ŠOLA}",11,0.9166666666666666
"{Okužba s Covid-19 pri učencu ali več učencih oddelka}, {SREDNJA ŠOLA}",9,0.75
"{OSNOVNA ŠOLA}, {veliko}",11,0.9166666666666666
"{kratko}, {Okužba s Covid-19 pri učencu ali več učencih oddelka}",10,0.8333333333333334
"{Okužba s Covid-19 pri učencu ali več učencih oddelka}, {srednje}",11,0.9166666666666666
"{kratko}, {malo}",9,0.75
"{Okužba s Covid-19 pri dijaku ali več dijakih oddelka, kratko}",9,0.75
"{OSNOVNA ŠOLA}, {Okužba s Covid-19 pri učencu ali več učencih oddelka}",12,1.0
"{kratko}, {OSNOVNA ŠOLA}",10,0.8333333333333334
"{srednje}, {srednje}",12,1.0
"{Okužba s Covid-19 pri dijaku ali več dijakih oddelka}, {Okužba s Covid-19 pri dijaku ali več dijakih oddelka}",10,0.8333333333333334
"{OSNOVNA ŠOLA}, {malo}",9,0.75
"{SREDNJA ŠOLA}, {Okužba s Covid-19 pri dijaku ali več dijakih oddelka}",10,0.8333333333333334
"{Okužba s Covid-19 pri dijaku ali več dijakih oddelka}, {SREDNJA ŠOLA}",10,0.8333333333333334
"{SREDNJA ŠOLA, srednje}, {srednje}",10,0.8333333333333334
"{OSNOVNA ŠOLA, Okužba s Covid-19 pri učencu ali več učencih oddelka}, {srednje}",11,0.9166666666666666
"{veliko}, {OSNOVNA ŠOLA}, {Okužba s Covid-19 pri učencu ali več učencih oddelka}",10,0.8333333333333334
"{SREDNJA ŠOLA}, {malo}, {srednje}",9,0.75
"{kratko}, {SREDNJA ŠOLA}, {srednje}",10,0.8333333333333334
"{Okužba s Covid-19 pri učencu ali več učencih oddelka}, {veliko}, {OSNOVNA ŠOLA}",10,0.8333333333333334
"{kratko}, {Okužba s Covid-19 pri učencu ali več učencih oddelka}, {Okužba s Covid-19 pri učencu ali več učencih oddelka}",9,0.75
"{srednje}, {Okužba s Covid-19 pri dijaku ali več dijakih oddelka}, {SREDNJA ŠOLA}",10,0.8333333333333334
