Sequence,Support,Relative Frequency
{Sum na okužbo},12,1.0
{Okužba s Covid-19},12,1.0
{OSNOVNA ŠOLA},12,1.0
{srednje},12,1.0
"{Sum na okužbo, srednje}",11,0.9166666666666666
"{Okužba s Covid-19}, {Sum na okužbo}",11,0.9166666666666666
"{OSNOVNA ŠOLA, srednje}",11,0.9166666666666666
"{Okužba s Covid-19, srednje}",12,1.0
"{srednje}, {OSNOVNA ŠOLA}",12,1.0
"{srednje}, {srednje}",11,0.9166666666666666
"{OSNOVNA ŠOLA, Sum na okužbo}",12,1.0
"{srednje}, {Sum na okužbo}",11,0.9166666666666666
"{OSNOVNA ŠOLA, Sum na okužbo, srednje}",11,0.9166666666666666
"{srednje}, {OSNOVNA ŠOLA, srednje}",11,0.9166666666666666
