Rule,Confidence
{OSNOVNA ŠOLA} => {srednje},0.75
{OSNOVNA ŠOLA} => {Sum na okužbo},0.75
{srednje} => {srednje},0.8333333333333334
{OSNOVNA ŠOLA} => {OSNOVNA ŠOLA},0.75
{srednje} => {Sum na okužbo},0.8333333333333334
{Okužba s Covid-19} => {srednje},0.9090909090909091
{srednje} => {OSNOVNA ŠOLA},0.8333333333333334
{Okužba s Covid-19} => {Sum na okužbo},0.9090909090909091
{Okužba s Covid-19} => {OSNOVNA ŠOLA},0.8181818181818182
"{OSNOVNA ŠOLA, srednje} => {OSNOVNA ŠOLA}",0.75
"{srednje} => {Sum na okužbo, srednje}",0.8333333333333334
"{Okužba s Covid-19, srednje} => {srednje}",0.9090909090909091
"{OSNOVNA ŠOLA} => {OSNOVNA ŠOLA, srednje}",0.75
"{OSNOVNA ŠOLA, srednje} => {Sum na okužbo}",0.75
"{Okužba s Covid-19} => {Sum na okužbo, srednje}",0.8181818181818182
"{srednje} => {OSNOVNA ŠOLA, Sum na okužbo}",0.75
"{Okužba s Covid-19, srednje} => {OSNOVNA ŠOLA}",0.8181818181818182
"{OSNOVNA ŠOLA, srednje} => {srednje}",0.75
"{srednje} => {OSNOVNA ŠOLA, srednje}",0.8333333333333334
"{Okužba s Covid-19, srednje} => {Sum na okužbo}",0.9090909090909091
"{Okužba s Covid-19, srednje} => {Sum na okužbo, srednje}",0.8181818181818182
"{OSNOVNA ŠOLA, srednje} => {OSNOVNA ŠOLA, srednje}",0.75
