Sequence,Support,Relative Frequency
{Učitelj},12,1.0
{Vzgojitelj},9,0.75
{Okužba s Covid-19},12,1.0
{Drugi delavci},11,0.9166666666666666
{dolgo},9,0.75
{srednje},12,1.0
{kratko},11,0.9166666666666666
{Sum na okužbo},12,1.0
{Drugi strokovni delavec},9,0.75
"{Sum na okužbo}, {dolgo}",9,0.75
"{Drugi delavci}, {Okužba s Covid-19}",10,0.8333333333333334
"{kratko}, {srednje}",10,0.8333333333333334
"{Okužba s Covid-19}, {srednje}",10,0.8333333333333334
"{Učitelj}, {dolgo}",9,0.75
"{Okužba s Covid-19}, {Sum na okužbo}",9,0.75
"{Drugi strokovni delavec}, {srednje}",9,0.75
"{Sum na okužbo}, {kratko}",9,0.75
"{Okužba s Covid-19}, {Učitelj}",9,0.75
"{Sum na okužbo}, {srednje}",10,0.8333333333333334
"{Sum na okužbo}, {Vzgojitelj}",9,0.75
"{Učitelj}, {srednje}",11,0.9166666666666666
"{Učitelj}, {kratko}",9,0.75
"{Sum na okužbo}, {Učitelj}",11,0.9166666666666666
"{Učitelj}, {Vzgojitelj}",9,0.75
"{Drugi delavci}, {srednje}",10,0.8333333333333334
"{Vzgojitelj}, {srednje}",9,0.75
"{Sum na okužbo}, {Učitelj}, {srednje}",10,0.8333333333333334
"{Sum na okužbo}, {Vzgojitelj}, {srednje}",9,0.75
"{Učitelj}, {Vzgojitelj}, {srednje}",9,0.75
