Sequence,Support,Relative Frequency
{kratko},11,0.9166666666666666
{Učitelj},12,1.0
{Drugi delavci},11,0.9166666666666666
{Okužba s Covid-19},12,1.0
{Sum na okužbo},12,1.0
{dolgo},10,0.8333333333333334
{srednje},12,1.0
{Drugi strokovni delavec},12,1.0
{Vzgojitelj},12,1.0
"{Okužba s Covid-19}, {Vzgojitelj}",12,1.0
"{Sum na okužbo}, {Učitelj}",11,0.9166666666666666
"{Drugi delavci}, {Drugi strokovni delavec}",11,0.9166666666666666
"{Vzgojitelj}, {kratko}",10,0.8333333333333334
"{Učitelj}, {kratko}",10,0.8333333333333334
"{Drugi strokovni delavec}, {srednje}",11,0.9166666666666666
"{Okužba s Covid-19}, {dolgo}",10,0.8333333333333334
"{Okužba s Covid-19}, {srednje}",12,1.0
"{Drugi delavci}, {Okužba s Covid-19}",10,0.8333333333333334
"{Drugi strokovni delavec}, {dolgo}",9,0.75
"{Okužba s Covid-19}, {kratko}",10,0.8333333333333334
"{Drugi strokovni delavec}, {Učitelj}",10,0.8333333333333334
"{Drugi strokovni delavec}, {kratko}",9,0.75
"{Vzgojitelj}, {srednje}",12,1.0
"{Okužba s Covid-19}, {Učitelj}",12,1.0
"{Drugi strokovni delavec}, {Sum na okužbo}",11,0.9166666666666666
"{Okužba s Covid-19}, {Sum na okužbo}",12,1.0
"{Drugi delavci}, {srednje}",9,0.75
"{Drugi delavci}, {dolgo}",9,0.75
"{kratko}, {srednje}",10,0.8333333333333334
"{Drugi delavci}, {Učitelj}",9,0.75
"{Drugi delavci}, {Sum na okužbo}",9,0.75
"{Sum na okužbo}, {Vzgojitelj}",11,0.9166666666666666
"{Učitelj}, {srednje}",12,1.0
"{dolgo}, {srednje}",9,0.75
"{Sum na okužbo}, {dolgo}",10,0.8333333333333334
"{Sum na okužbo}, {srednje}",12,1.0
"{Učitelj}, {Vzgojitelj}",11,0.9166666666666666
"{Drugi strokovni delavec}, {Okužba s Covid-19}",12,1.0
"{Vzgojitelj}, {dolgo}",9,0.75
"{Sum na okužbo}, {kratko}",10,0.8333333333333334
"{Drugi strokovni delavec}, {Vzgojitelj}",11,0.9166666666666666
"{Učitelj}, {dolgo}",10,0.8333333333333334
"{Drugi strokovni delavec}, {Okužba s Covid-19}, {kratko}",9,0.75
"{Drugi strokovni delavec}, {Okužba s Covid-19}, {Učitelj}",9,0.75
"{Drugi delavci}, {Okužba s Covid-19}, {dolgo}",9,0.75
"{Drugi strokovni delavec}, {Okužba s Covid-19}, {Sum na okužbo}",10,0.8333333333333334
"{Okužba s Covid-19}, {Sum na okužbo}, {srednje}",11,0.9166666666666666
"{Sum na okužbo}, {Učitelj}, {Vzgojitelj}",9,0.75
"{Okužba s Covid-19}, {Učitelj}, {Vzgojitelj}",11,0.9166666666666666
"{Okužba s Covid-19}, {Sum na okužbo}, {dolgo}",10,0.8333333333333334
"{Sum na okužbo}, {Vzgojitelj}, {srednje}",11,0.9166666666666666
"{Okužba s Covid-19}, {Vzgojitelj}, {srednje}",11,0.9166666666666666
"{Okužba s Covid-19}, {Vzgojitelj}, {dolgo}",9,0.75
"{Okužba s Covid-19}, {Sum na okužbo}, {kratko}",9,0.75
"{Sum na okužbo}, {Učitelj}, {srednje}",9,0.75
"{Okužba s Covid-19}, {Učitelj}, {dolgo}",10,0.8333333333333334
"{Okužba s Covid-19}, {Učitelj}, {srednje}",11,0.9166666666666666
"{Okužba s Covid-19}, {Sum na okužbo}, {Učitelj}",9,0.75
"{Sum na okužbo}, {Vzgojitelj}, {kratko}",10,0.8333333333333334
"{Okužba s Covid-19}, {Vzgojitelj}, {kratko}",9,0.75
"{Sum na okužbo}, {Učitelj}, {kratko}",9,0.75
"{Okužba s Covid-19}, {Učitelj}, {kratko}",9,0.75
"{Učitelj}, {Vzgojitelj}, {srednje}",11,0.9166666666666666
"{Drugi strokovni delavec}, {Sum na okužbo}, {srednje}",9,0.75
"{Drugi strokovni delavec}, {Učitelj}, {Vzgojitelj}",9,0.75
"{Drugi strokovni delavec}, {Vzgojitelj}, {srednje}",10,0.8333333333333334
"{Učitelj}, {Vzgojitelj}, {kratko}",9,0.75
"{Drugi strokovni delavec}, {Učitelj}, {srednje}",9,0.75
"{Drugi strokovni delavec}, {Vzgojitelj}, {kratko}",9,0.75
"{Drugi strokovni delavec}, {Okužba s Covid-19}, {Vzgojitelj}",9,0.75
"{Drugi delavci}, {Drugi strokovni delavec}, {Okužba s Covid-19}",9,0.75
"{Drugi strokovni delavec}, {Učitelj}, {kratko}",9,0.75
"{Drugi strokovni delavec}, {Okužba s Covid-19}, {srednje}",10,0.8333333333333334
"{Sum na okužbo}, {kratko}, {srednje}",9,0.75
"{Okužba s Covid-19}, {kratko}, {srednje}",9,0.75
"{Drugi strokovni delavec}, {Okužba s Covid-19}, {Sum na okužbo}, {srednje}",9,0.75
